Номер заказа,Выручка,Себестоимость товаров,Доставка,Комиссия МП,ПОЛНАЯ себестоимость,НДС,Чистая прибыль,Рентабельность %,Количество товаров,Себестоимость доступна
674685287,77000.0,47000.0,0,9240.0,56240.0,0.0,20760.0,26.96,1,Да
656199331,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
667276847,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
672552256,79000.0,35820.0,0,9480.0,45300.0,0.0,33700.0,42.66,1,Да
664577059,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667278675,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667146754,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
656390054,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
667285045,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668015439,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667280367,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664578010,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
656418297,54900.0,30213.0,0,8491.0,38704.0,0.0,16196.0,29.5,1,Да
668017364,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667280472,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668019253,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664220602,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667280447,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664574487,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
656760980,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
667281077,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668020070,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664225033,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664575303,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660957508,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
662762246,41500.0,16150.0,0,6883.0,23033.0,0.0,18467.0,44.5,1,Да
667281285,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664577084,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665633251,79000.0,0.0,0,13511.0,13511.0,0.0,65489.0,82.9,1,Да
656827461,41500.0,16150.0,0,6883.0,23033.0,0.0,18467.0,44.5,1,Да
664225102,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660962084,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668015501,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667282200,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664572884,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668015521,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660962198,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668879070,77000.0,47000.0,0,16519.0,63519.0,0.0,13481.0,17.51,1,Да
667283257,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
656844770,47000.0,0.0,0,9671.0,9671.0,0.0,37329.0,79.42,1,Да
664221725,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667103138,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666791091,41500.0,16150.0,0,6883.0,23033.0,0.0,18467.0,44.5,1,Да
WB3990456655,4920.0,12101.0,0,0.0,12101.0,0.0,-7181.0,-145.96,1,Да
664572961,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667104071,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
656947259,41500.0,16150.0,0,6883.0,23033.0,0.0,18467.0,44.5,1,Да
660169436,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666791476,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
673095285,54900.0,30213.0,0,8491.0,38704.0,0.0,16196.0,29.5,1,Да
667105053,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660173257,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666792509,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
657273683,54900.0,30213.0,0,8491.0,38704.0,0.0,16196.0,29.5,1,Да
660960318,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660173341,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666792553,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667099966,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
671994778,35100.0,20519.0,0,6115.0,26634.0,0.0,8466.0,24.12,1,Да
657174732,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666046948,65000.0,34218.0,0,7800.0,42018.0,0.0,22982.0,35.36,1,Да
666794416,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
672159499,81000.0,0.0,0,9720.0,9720.0,0.0,71280.0,88.0,1,Да
667101558,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
657177106,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
666795230,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
662842578,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
657198693,44900.0,23200.0,0,5388.0,28588.0,0.0,16312.0,36.33,1,Да
660174348,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
659206417,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666794492,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668983445,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
657166974,81000.0,0.0,0,13751.0,13751.0,0.0,67249.0,83.02,1,Да
660175328,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666794536,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
657322685,54900.0,28700.0,0,8491.0,37191.0,0.0,17709.0,32.26,1,Да
666795409,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
674385667,140000.0,0.0,0,16800.0,16800.0,0.0,123200.0,88.0,1,Да
657499079,69000.0,35580.0,0,8280.0,43860.0,0.0,25140.0,36.43,1,Да
666590231,77000.0,47000.0,0,16519.0,63519.0,0.0,13481.0,17.51,1,Да
666590568,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
670035113,69000.0,35580.0,0,8280.0,43860.0,0.0,25140.0,36.43,1,Да
666590657,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
657499034,77000.0,47000.0,0,16519.0,63519.0,0.0,13481.0,17.51,1,Да
664559147,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666595072,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
657634776,41500.0,16150.0,0,6883.0,23033.0,0.0,18467.0,44.5,1,Да
664559183,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663395962,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666591838,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
662643453,77000.0,47000.0,0,16519.0,63519.0,0.0,13481.0,17.51,1,Да
657650390,79000.0,48400.0,0,9480.0,57880.0,0.0,21120.0,26.73,1,Да
663398822,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666591928,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664559282,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663403021,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667137729,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
657580839,81000.0,0.0,0,13751.0,13751.0,0.0,67249.0,83.02,1,Да
667141195,77000.0,47000.0,0,9240.0,56240.0,0.0,20760.0,26.96,1,Да
664559321,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667138716,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
670313182,69000.0,35580.0,0,8280.0,43860.0,0.0,25140.0,36.43,1,Да
657582389,77000.0,47000.0,0,16519.0,63519.0,0.0,13481.0,17.51,1,Да
662052425,120000.0,0.0,0,14400.0,14400.0,0.0,105600.0,88.0,1,Да
664560196,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667138798,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660202876,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667282966,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
657536217,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
667288191,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667141267,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
657743092,79000.0,48400.0,0,9480.0,57880.0,0.0,21120.0,26.73,1,Да
664561186,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667288328,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667135997,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
657768395,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667682714,77000.0,47000.0,0,16519.0,63519.0,0.0,13481.0,17.51,1,Да
667291008,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
672043172,35100.0,20519.0,0,6115.0,26634.0,0.0,8466.0,24.12,1,Да
664563031,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667141401,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
650251866,55000.0,29301.0,0,6600.0,35901.0,0.0,19099.0,34.73,1,Да
667143036,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664563086,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
650114028,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
665697261,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
660203917,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667087370,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666776745,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660204723,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665700418,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667090041,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
650350484,55000.0,29301.0,0,6600.0,35901.0,0.0,19099.0,34.73,1,Да
666778677,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660207596,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665701039,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
650364038,45990.0,16150.0,0,7421.8,23571.8,0.0,22418.2,48.75,1,Да
667087457,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
658819099,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
664556899,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
669288183,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667087502,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
650419252,61500.0,23650.0,0,9283.0,32933.0,0.0,28567.0,46.45,1,Да
WB3998376788,4504.0,12101.0,0,0.0,12101.0,0.0,-7597.0,-168.67,1,Да
669733507,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
650456687,44900.0,23200.0,0,5388.0,28588.0,0.0,16312.0,36.33,1,Да
664556948,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664563228,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
650572597,61500.0,23650.0,0,9283.0,32933.0,0.0,28567.0,46.45,1,Да
664159713,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
664208245,77000.0,47000.0,0,16519.0,63519.0,0.0,13481.0,17.51,1,Да
660204887,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
669129941,110000.0,50661.0,0,13200.0,63861.0,0.0,46139.0,41.94,1,Да
666779492,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
650534483,120000.0,50661.0,0,18431.0,69092.0,0.0,50908.0,42.42,1,Да
667634838,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660209194,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663662361,61500.0,0.0,0,7380.0,7380.0,0.0,54120.0,88.0,1,Да
666781049,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
669130440,63000.0,0.0,0,7560.0,7560.0,0.0,55440.0,88.0,1,Да
650711641,81000.0,0.0,0,11623.0,11623.0,0.0,69377.0,85.65,1,Да
667639317,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667633989,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
672423562,41500.0,16150.0,0,6883.0,23033.0,0.0,18467.0,44.5,1,Да
650832271,44900.0,23200.0,0,5388.0,28588.0,0.0,16312.0,36.33,1,Да
651010214,79000.0,48400.0,0,9480.0,57880.0,0.0,21120.0,26.73,1,Да
666578566,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666574621,41500.0,16150.0,0,6883.0,23033.0,0.0,18467.0,44.5,1,Да
651271021,69000.0,35580.0,0,8280.0,43860.0,0.0,25140.0,36.43,1,Да
666579396,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
662630158,54900.0,28700.0,0,6588.0,35288.0,0.0,19612.0,35.72,1,Да
651234444,120000.0,50661.0,0,18431.0,69092.0,0.0,50908.0,42.42,1,Да
666576966,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666809928,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
651181460,79000.0,48400.0,0,9480.0,57880.0,0.0,21120.0,26.73,1,Да
671098028,60000.0,29301.0,0,7200.0,36501.0,0.0,23499.0,39.16,1,Да
666816475,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
WB4011960899,4747.0,12101.0,0,0.0,12101.0,0.0,-7354.0,-154.92,1,Да
660850974,41500.0,16150.0,0,4980.0,21130.0,0.0,20370.0,49.08,1,Да
651391090,79000.0,48400.0,0,9480.0,57880.0,0.0,21120.0,26.73,1,Да
669073325,115000.0,50661.0,0,13800.0,64461.0,0.0,50539.0,43.95,1,Да
666817050,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
659404417,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
651576918,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
660198008,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666817227,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
670801556,35100.0,20519.0,0,6115.0,26634.0,0.0,8466.0,24.12,1,Да
651867422,65000.0,34218.0,0,7800.0,42018.0,0.0,22982.0,35.36,1,Да
666812748,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
652544850,45990.0,16150.0,0,5518.8,21668.8,0.0,24321.2,52.88,1,Да
660195260,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668123421,69000.0,35580.0,0,8280.0,43860.0,0.0,25140.0,36.43,1,Да
660196242,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666813419,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
651988527,69000.0,35580.0,0,8280.0,43860.0,0.0,25140.0,36.43,1,Да
666813495,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664486220,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
666813498,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
651939446,54900.0,28700.0,0,8491.0,37191.0,0.0,17709.0,32.26,1,Да
669758568,77000.0,47000.0,0,16519.0,63519.0,0.0,13481.0,17.51,1,Да
662434175,55000.0,29301.0,0,6600.0,35901.0,0.0,19099.0,34.73,1,Да
652044486,120000.0,50661.0,0,18431.0,69092.0,0.0,50908.0,42.42,1,Да
664196304,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667065865,55000.0,24300.0,0,6600.0,30900.0,0.0,24100.0,43.82,1,Да
652051669,79000.0,35820.0,0,9480.0,45300.0,0.0,33700.0,42.66,1,Да
664197340,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
672612420,61000.0,34218.0,0,7320.0,41538.0,0.0,19462.0,31.9,1,Да
652215066,60000.0,29301.0,0,7200.0,36501.0,0.0,23499.0,39.16,1,Да
664580694,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
652312858,55000.0,22467.0,0,6600.0,29067.0,0.0,25933.0,47.15,1,Да
WB4023382784,179.01,12101.0,0,0.0,12101.0,0.0,-11921.99,-6659.96,1,Да
652351466,54900.0,30213.0,0,8491.0,38704.0,0.0,16196.0,29.5,1,Да
666565349,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666014817,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
652451052,45990.0,16150.0,0,7421.8,23571.8,0.0,22418.2,48.75,1,Да
WB4020248069,9794.0,30213.0,0,0.0,30213.0,0.0,-20419.0,-208.48,1,Да
666015841,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
652662006,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
668023687,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
671439741,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668024735,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666016609,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
652597307,60000.0,29301.0,0,7200.0,36501.0,0.0,23499.0,39.16,1,Да
668024744,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660963975,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668026227,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666016626,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660964764,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
670949868,140000.0,0.0,0,16800.0,16800.0,0.0,123200.0,88.0,1,Да
660965565,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668024795,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666796965,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666011974,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
652552265,79000.0,35820.0,0,9480.0,45300.0,0.0,33700.0,42.66,1,Да
660971239,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668027296,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666797747,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660971187,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666011959,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668030001,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666798592,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666798670,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
652914979,69000.0,35580.0,0,8280.0,43860.0,0.0,25140.0,36.43,1,Да
673700480,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666798695,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664619816,41500.0,16150.0,0,6883.0,23033.0,0.0,18467.0,44.5,1,Да
652991254,54900.0,28700.0,0,8491.0,37191.0,0.0,17709.0,32.26,1,Да
666801242,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666801258,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
653276380,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
WB3954795045,3835.0,12101.0,0,0.0,12101.0,0.0,-8266.0,-215.54,1,Да
662908659,130000.0,68436.0,0,15600.0,84036.0,0.0,45964.0,35.36,1,Да
666802326,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
WB3955020939,3835.0,12101.0,0,0.0,12101.0,0.0,-8266.0,-215.54,1,Да
666886277,41500.0,16150.0,0,4980.0,21130.0,0.0,20370.0,49.08,1,Да
WB3959158917,4258.0,12101.0,0,0.0,12101.0,0.0,-7843.0,-184.19,1,Да
WB3962894780,3583.0,20519.0,0,0.0,20519.0,0.0,-16936.0,-472.68,1,Да
666802342,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
WB3963080467,4820.0,12101.0,0,0.0,12101.0,0.0,-7281.0,-151.06,1,Да
653214980,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
WB3965162102,4619.0,12101.0,0,0.0,12101.0,0.0,-7482.0,-161.98,1,Да
WB3972376231,5346.0,12101.0,0,0.0,12101.0,0.0,-6755.0,-126.36,1,Да
666803227,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
WB3976593603,4484.0,12101.0,0,0.0,12101.0,0.0,-7617.0,-169.87,1,Да
WB3980615828,5360.0,12101.0,0,0.0,12101.0,0.0,-6741.0,-125.76,1,Да
WB3980631464,29930.0,12101.0,0,0.0,12101.0,0.0,17829.0,59.57,1,Да
653288322,120000.0,50661.0,0,18431.0,69092.0,0.0,50908.0,42.42,1,Да
WB3980872568,4958.0,12101.0,0,0.0,12101.0,0.0,-7143.0,-144.07,1,Да
666798818,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
WB3983042446,4825.0,12101.0,0,0.0,12101.0,0.0,-7276.0,-150.8,1,Да
WB3983390957,129.0,0.0,0,0.0,0.0,0.0,129.0,100.0,1,Нет
663410178,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
WB3983450575,1837.0,0.0,0,0.0,0.0,0.0,1837.0,100.0,1,Нет
666804099,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
653124707,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
666804188,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663412148,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
653195009,140000.0,0.0,0,16800.0,16800.0,0.0,123200.0,88.0,1,Да
664567604,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666804148,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664568498,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666804151,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
653365419,65000.0,0.0,0,7800.0,7800.0,0.0,57200.0,88.0,1,Да
663413014,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666801456,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664569293,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
